?structure_inchikey	?wd_chem	?source_wdx	?sourceName
"SKHHEQWFHJZHLK-AMJQQQQASA-N"	<http://www.wikidata.org/entity/Q105254810>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"OMDPLJPNOXTENE-BGSZKXRRSA-N"	<http://www.wikidata.org/entity/Q105194293>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"ZVGHBOHWOUTHNI-PGLLEZPBSA-N"	<http://www.wikidata.org/entity/Q105384274>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"ZPELMDXCJZDIBP-SZAZYLQYSA-N"	<http://www.wikidata.org/entity/Q105380873>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"WYKSAMLNQLQCAL-NIEMIRBYSA-N"	<http://www.wikidata.org/entity/Q105322359>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"ZVGHBOHWOUTHNI-WCEFKEHLSA-N"	<http://www.wikidata.org/entity/Q105384278>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"XVARHTVYWCXJEW-CAMOATNESA-N"	<http://www.wikidata.org/entity/Q105342755>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"XOUUATNSZMQFKV-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110193514>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"XKEGHAKHUOTXSY-WCNGZGTQSA-N"	<http://www.wikidata.org/entity/Q105329436>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"ZPELMDXCJZDIBP-OWOZRORESA-N"	<http://www.wikidata.org/entity/Q27108327>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"YCDLVBJHTHGAOX-CYOFNVAGSA-N"	<http://www.wikidata.org/entity/Q105346215>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"YWJLOJZDBLDKSA-MLJITFGKSA-N"	<http://www.wikidata.org/entity/Q27108326>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"XOUUATNSZMQFKV-PWZYYRLUSA-N"	<http://www.wikidata.org/entity/Q105337938>	<http://www.wikidata.org/entity/Q158201>	"Spiraea japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"CIWBSHSKHKDKBQ-JLAZNSOCSA-N"	<http://www.wikidata.org/entity/Q199678>	<http://www.wikidata.org/entity/Q158359>	"Rosa spinosissima"^^<http://www.w3.org/2001/XMLSchema#string>
"BJEPYKJPYRNKOW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q190143>	<http://www.wikidata.org/entity/Q158359>	"Rosa spinosissima"^^<http://www.w3.org/2001/XMLSchema#string>
"KRKNYBCHXYNGOX-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q159683>	<http://www.wikidata.org/entity/Q158359>	"Rosa spinosissima"^^<http://www.w3.org/2001/XMLSchema#string>
"MUBZPKHOEPUJKR-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q184832>	<http://www.wikidata.org/entity/Q158359>	"Rosa spinosissima"^^<http://www.w3.org/2001/XMLSchema#string>
"VEVZSMAEJFVWIL-UHFFFAOYSA-O"	<http://www.wikidata.org/entity/Q417606>	<http://www.wikidata.org/entity/Q158359>	"Rosa spinosissima"^^<http://www.w3.org/2001/XMLSchema#string>
"FWDIAJPSCYINIU-BKVOUIIGSA-N"	<http://www.wikidata.org/entity/Q104403193>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"IQPNAANSBPBGFQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q415011>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"JTCZJEHFXLPGNO-HUXDRDGTSA-N"	<http://www.wikidata.org/entity/Q105134717>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"MXOBDDWKFHUARP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110193134>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"MBEMEMCYVGQECK-CJUAORSWSA-N"	<http://www.wikidata.org/entity/Q105160694>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"IYRMWMYZSQPJKC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q393336>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"REFJWTPEDVJJIY-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q409478>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"SCXWDHJIINFXNY-VSHZGDBNSA-N"	<http://www.wikidata.org/entity/Q105250493>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"SCXWDHJIINFXNY-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105250492>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"VQANSJBWIGQANR-XQHAHDGLSA-N"	<http://www.wikidata.org/entity/Q105291146>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"YUSWMAULDXZHPY-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q4742425>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"VEVZSMAEJFVWIL-UHFFFAOYSA-O"	<http://www.wikidata.org/entity/Q417606>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"WEHZDNHJZBEGME-PAHMEIBGSA-N"	<http://www.wikidata.org/entity/Q105303028>	<http://www.wikidata.org/entity/Q158508>	"Viburnum lantana"^^<http://www.w3.org/2001/XMLSchema#string>
"CSKKDSFETGLMSB-NRZPKYKESA-N"	<http://www.wikidata.org/entity/Q1531155>	<http://www.wikidata.org/entity/Q158546>	"Lonicera tatarica"^^<http://www.w3.org/2001/XMLSchema#string>
"AMBQHHVBBHTQBF-UOUCRYGSSA-N"	<http://www.wikidata.org/entity/Q15426222>	<http://www.wikidata.org/entity/Q158546>	"Lonicera tatarica"^^<http://www.w3.org/2001/XMLSchema#string>
"WCGUUGGRBIKTOS-GPOJBZKASA-N"	<http://www.wikidata.org/entity/Q416260>	<http://www.wikidata.org/entity/Q158546>	"Lonicera tatarica"^^<http://www.w3.org/2001/XMLSchema#string>
"DNIDCQUDANKQTL-ILFMMJCVSA-N"	<http://www.wikidata.org/entity/Q76809757>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"GZCGUPFRVQAUEE-SLPGGIOYSA-N"	<http://www.wikidata.org/entity/Q21036645>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"CWOYLIJQLSNRRN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104667271>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"AXICIBPYBONRSP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q77560988>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"DUAGQYUORDTXOR-GPQRQXLASA-N"	<http://www.wikidata.org/entity/Q27106718>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"FVIYCYAHKMJVJK-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27106981>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"FSVMLWOLZHGCQX-SOUVJXGZSA-N"	<http://www.wikidata.org/entity/Q3237095>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"FTVWIRXFELQLPI-ZDUSSCGKSA-N"	<http://www.wikidata.org/entity/Q418374>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"FSLPMRQHCOLESF-SFMCKYFRSA-N"	<http://www.wikidata.org/entity/Q2501558>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"CDOSHBSSFJOMGT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q410932>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"AEDDIBAIWPIIBD-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104085142>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"CDOWNLMZVKJRSC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q72481869>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"AEDDIBAIWPIIBD-ZJKJAXBQSA-N"	<http://www.wikidata.org/entity/Q1074417>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"DBOVHQOUSDWAPQ-WTONXPSSSA-N"	<http://www.wikidata.org/entity/Q3613679>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"HEYZWPRKKUGDCR-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105027167>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"BDBVOZGRVBXANN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27108364>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"BUXSYCWKLKUTID-CFYIDONUSA-N"	<http://www.wikidata.org/entity/Q104946382>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"CXQWRCVTCMQVQX-LSDHHAIUSA-N"	<http://www.wikidata.org/entity/Q412191>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"GNSHHHWDGOHNPC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27089378>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"CNGWRHCWQIHNMP-IPQOMUISSA-N"	<http://www.wikidata.org/entity/Q104965756>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"DLRVVLDZNNYCBX-LIZSDCNHSA-N"	<http://www.wikidata.org/entity/Q415583>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"HEYZWPRKKUGDCR-MQADLURCSA-N"	<http://www.wikidata.org/entity/Q105027158>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"HEYZWPRKKUGDCR-QBXMEVCASA-N"	<http://www.wikidata.org/entity/Q27108363>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"HCXVJBMSMIARIN-PHZDYDNGSA-N"	<http://www.wikidata.org/entity/Q425004>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"AIFRHYZBTHREPW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q414226>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"DFNZYFAJQPLJFI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104004>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"ABRULANJVVJLFI-DGHBBABESA-N"	<http://www.wikidata.org/entity/Q82979547>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"CICMVLOHBZPXIT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104397121>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"DMZOKBALNZWDKI-JBNLOVLYSA-N"	<http://www.wikidata.org/entity/Q104985420>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"BJHIKXHVCXFQLS-UYFOZJQFSA-N"	<http://www.wikidata.org/entity/Q122043>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"HCXVJBMSMIARIN-BGDBIVFESA-N"	<http://www.wikidata.org/entity/Q104415348>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"JNNGEAWILNVFFD-CDJYTOATSA-N"	<http://www.wikidata.org/entity/Q19597767>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"LBBJNGFCXDOYMQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15411005>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"LTYOQGRJFJAKNA-KKIMTKSISA-N"	<http://www.wikidata.org/entity/Q105157272>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"NAXJLYBHSMUSAV-JGYMROJHSA-N"	<http://www.wikidata.org/entity/Q105176576>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"MWZPGBNWDUPMFG-SKOZIGNLSA-N"	<http://www.wikidata.org/entity/Q105173915>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"KDXQJCRCDRBRFU-ILFMMJCVSA-N"	<http://www.wikidata.org/entity/Q105139622>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"NAXJLYBHSMUSAV-BSWDYHQFSA-N"	<http://www.wikidata.org/entity/Q110188083>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"KJXSIXMJHKAJOD-LSDHHAIUSA-N"	<http://www.wikidata.org/entity/Q422305>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"JNNGEAWILNVFFD-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105132022>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"LCMWHJBXHUPSSX-LVXYXVKQSA-N"	<http://www.wikidata.org/entity/Q105149908>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"MYXNWGACZJSMBT-VJXVFPJBSA-N"	<http://www.wikidata.org/entity/Q3155636>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"LXSAYHHNNBSFRW-XSPKLOCKSA-N"	<http://www.wikidata.org/entity/Q105159053>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"MYXNWGACZJSMBT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104172188>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"MXKGQHAVANZONW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82873454>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"LARCBAABNQDTGH-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104395935>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"KOWMJRJXZMEZLD-HCIHMXRSSA-N"	<http://www.wikidata.org/entity/Q7663351>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-VJSFXXLFSA-N"	<http://www.wikidata.org/entity/Q121802>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"HGXBRUKMWQGOIE-NSMLZSOPSA-N"	<http://www.wikidata.org/entity/Q27135716>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"JJUNZBRHHGLJQW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27106719>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"IIWORNRJBHZPOA-PJBPFLDMSA-N"	<http://www.wikidata.org/entity/Q104399843>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"MPXAWSABMVLIBU-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27133925>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"MQYXUWHLBZFQQO-QGTGJCAVSA-N"	<http://www.wikidata.org/entity/Q409366>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"LKDRXBCSQODPBY-VRPWFDPXSA-N"	<http://www.wikidata.org/entity/Q27117234>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q63409374>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"JFSHUTJDVKUMTJ-QHPUVITPSA-N"	<http://www.wikidata.org/entity/Q27108621>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"KOMUHHCFAXYRPO-DGHBBABESA-N"	<http://www.wikidata.org/entity/Q27102895>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"HQLPRMGICGIWID-FRJKCGKRSA-N"	<http://www.wikidata.org/entity/Q105032305>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"JDIORNFCMMYMLF-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27067443>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"IOIGOIPHPUCFOB-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105116682>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"MUPFEKGTMRGPLJ-WSCXOGSTSA-N"	<http://www.wikidata.org/entity/Q3100866>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"MUPFEKGTMRGPLJ-ZQSKZDJDSA-N"	<http://www.wikidata.org/entity/Q410005>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"MWZPGBNWDUPMFG-BNCUQFIESA-N"	<http://www.wikidata.org/entity/Q105173913>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"SUPZWIYUVNTNPI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110188375>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"OLCQJTHIMNTNQW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q83042271>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"PWMNYNLRCXKCOS-IQZDNPOKSA-N"	<http://www.wikidata.org/entity/Q105215899>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"SGYDZCYMKXFTKG-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110078089>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"NUDDANFHEULIDY-WPIWJUEBSA-N"	<http://www.wikidata.org/entity/Q105185818>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"PUECEVJMPDNNHT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27105429>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"QWRYPHZJTWQLFX-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27098205>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"RGYSDPXLNRDNJW-FRJKCGKRSA-O"	<http://www.wikidata.org/entity/Q115950878>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"PSFDQSOCUJVVGF-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15411006>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"SATMZMMKDDTOSQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104667287>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"QYNRIDLOTGRNML-XJBKZTKUSA-N"	<http://www.wikidata.org/entity/Q105230273>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"PNAQHVLNRLQTBU-QPZJUDHFSA-N"	<http://www.wikidata.org/entity/Q105211853>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"NPJICTMALKLTFW-OFUAXYCQSA-N"	<http://www.wikidata.org/entity/Q15410900>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"NPJICTMALKLTFW-PYOHOBBFSA-N"	<http://www.wikidata.org/entity/Q105183066>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"RECUKUPTGUEGMW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q225543>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"QNJCJDZKEAVOBJ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104395937>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"OMLROHMANJRCLP-QOUKUZOOSA-N"	<http://www.wikidata.org/entity/Q105194387>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"SFNFQCXADNWOCI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104386937>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"ODBRNZZJSYPIDI-VJXVFPJBSA-N"	<http://www.wikidata.org/entity/Q3155592>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"PADQINQHPQKXNL-GJZGRUSLSA-N"	<http://www.wikidata.org/entity/Q105204425>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"RMBMLYUFYBZPCX-XQARLGSBSA-N"	<http://www.wikidata.org/entity/Q104395275>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"SBZWTSHAFILOTE-KKUMJFAQSA-N"	<http://www.wikidata.org/entity/Q105249807>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"SGNBVLSWZMBQTH-PODYLUTMSA-N"	<http://www.wikidata.org/entity/Q2756479>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"YQHMWTPYORBCMF-ZZXKWVIFSA-N"	<http://www.wikidata.org/entity/Q25098661>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"VSJGJMKGNMDJCI-ZASXJUAOSA-N"	<http://www.wikidata.org/entity/Q27151406>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"TUADBWMDDLWUME-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27254390>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"VSJGJMKGNMDJCI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104199747>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"XOXYHGOIRWABTC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27106720>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"XOXJWVANDYFNOK-QPZJUDHFSA-O"	<http://www.wikidata.org/entity/Q115950883>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"UZYZCCWBBBCDAD-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105282549>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"WBYWAXJHAXSJNI-VOTSOKGWSA-N"	<http://www.wikidata.org/entity/Q164785>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"VSJGJMKGNMDJCI-FGNDQDIWSA-N"	<http://www.wikidata.org/entity/Q104667292>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
"WVJWSWIKHOYGHH-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104399844>	<http://www.wikidata.org/entity/Q158572>	"Gentiana lutea"^^<http://www.w3.org/2001/XMLSchema#string>
