?structure_inchikey	?wd_chem	?source_wdx	?sourceName
"IDUOLJVTGNEBPF-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105111546>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IEMIRSXOYFWPFD-BJGSYIFTSA-N"	<http://www.wikidata.org/entity/Q105111854>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IERFAZQCIAZODG-CENDIDJXSA-N"	<http://www.wikidata.org/entity/Q105111935>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IERFAZQCIAZODG-OMZCGLGVSA-N"	<http://www.wikidata.org/entity/Q105111936>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IGGUPRCHHJZPBS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q151038>	<http://www.wikidata.org/entity/Q1331299>	"Nauclea diderrichii"^^<http://www.w3.org/2001/XMLSchema#string>
"IGGZLIGWWTVKMJ-XWNQJCMKSA-N"	<http://www.wikidata.org/entity/Q105112638>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"IGODOXYLBBXFDW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q4456134>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IGODOXYLBBXFDW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q4456134>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"IGODOXYLBBXFDW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q4456134>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"IGODOXYLBBXFDW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q4456134>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IHPKGUQCSIINRJ-CSKARUKUSA-N"	<http://www.wikidata.org/entity/Q26777012>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"IHPKGUQCSIINRJ-NTMALXAHSA-N"	<http://www.wikidata.org/entity/Q26777005>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"IHPKGUQCSIINRJ-NTMALXAHSA-N"	<http://www.wikidata.org/entity/Q26777005>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"IHPKGUQCSIINRJ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27108635>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"IHPKGUQCSIINRJ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27108635>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"IIIOQVDDEWZCEQ-DTROEHEESA-N"	<http://www.wikidata.org/entity/Q105113520>	<http://www.wikidata.org/entity/Q1331299>	"Nauclea diderrichii"^^<http://www.w3.org/2001/XMLSchema#string>
"IIIOQVDDEWZCEQ-ZWFMOVEUSA-N"	<http://www.wikidata.org/entity/Q105113532>	<http://www.wikidata.org/entity/Q1331299>	"Nauclea diderrichii"^^<http://www.w3.org/2001/XMLSchema#string>
"IIWNDLDEVPJIBT-STQMWFEESA-N"	<http://www.wikidata.org/entity/Q105113798>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IKGXIBQEEMLURG-GGFYDIPBSA-N"	<http://www.wikidata.org/entity/Q105114390>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IKGXIBQEEMLURG-NVPNHPEKSA-N"	<http://www.wikidata.org/entity/Q407857>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"IKGXIBQEEMLURG-NVPNHPEKSA-N"	<http://www.wikidata.org/entity/Q407857>	<http://www.wikidata.org/entity/Q1788810>	"Pistacia atlantica"^^<http://www.w3.org/2001/XMLSchema#string>
"IKGXIBQEEMLURG-NVPNHPEKSA-N"	<http://www.wikidata.org/entity/Q407857>	<http://www.wikidata.org/entity/Q5110439>	"Pterogyne nitens"^^<http://www.w3.org/2001/XMLSchema#string>
"IKIYIAJFBKHTIG-AAKXVVKBSA-N"	<http://www.wikidata.org/entity/Q105114673>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"IKIYIAJFBKHTIG-LVNKCXMZSA-N"	<http://www.wikidata.org/entity/Q105114675>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"IKMDFBPHZNJCSN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q951449>	<http://www.wikidata.org/entity/Q12700996>	"Intsia bijuga"^^<http://www.w3.org/2001/XMLSchema#string>
"IKMDFBPHZNJCSN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q951449>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"IKMDFBPHZNJCSN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q951449>	<http://www.wikidata.org/entity/Q3153735>	"Intsia palembanica"^^<http://www.w3.org/2001/XMLSchema#string>
"IKMDFBPHZNJCSN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q951449>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"IKMDFBPHZNJCSN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q951449>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IKMDFBPHZNJCSN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q951449>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"IKVZJSUBXGBGNO-JOJSCMCXSA-N"	<http://www.wikidata.org/entity/Q105114970>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"IKVZJSUBXGBGNO-RBTADCQYSA-N"	<http://www.wikidata.org/entity/Q105114971>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"IKZXEISUNLAELH-AFBUJPPUSA-N"	<http://www.wikidata.org/entity/Q105115042>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"ILCFBPOKGGZIAL-KOKXJVIGSA-N"	<http://www.wikidata.org/entity/Q105115083>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"ILEDWLMCKZNDJK-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q3058018>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"ILHQKDNSSPXDJC-DILOTOHQSA-N"	<http://www.wikidata.org/entity/Q105115199>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"ILRCGYURZSFMEG-RKQHYHRCSA-N"	<http://www.wikidata.org/entity/Q7404463>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"ILRQFFUQLPOVNR-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105115426>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"ILRQFFUQLPOVNR-XCVCLJGOSA-N"	<http://www.wikidata.org/entity/Q105115428>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"IMPKVMRTXBRHRB-MBMOQRBOSA-N"	<http://www.wikidata.org/entity/Q4639585>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"IMYZYCNQZDBZBQ-SJORKVTESA-N"	<http://www.wikidata.org/entity/Q83049812>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"INBPQAJYHSJVRY-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82881695>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"INBPQAJYHSJVRY-ZDUSSCGKSA-N"	<http://www.wikidata.org/entity/Q27108348>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"INDFCQCOCFVHHY-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105116106>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"INDTZNYQNROCGV-LQUAAPKLSA-N"	<http://www.wikidata.org/entity/Q105116122>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"IPCSVZSSVZVIGE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q209727>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IPCSVZSSVZVIGE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q209727>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"IPCSVZSSVZVIGE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q209727>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IPCSVZSSVZVIGE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q209727>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"IPEHJNRNYPOFII-AZUAARDMSA-N"	<http://www.wikidata.org/entity/Q74410874>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IPEHJNRNYPOFII-AZUAARDMSA-N"	<http://www.wikidata.org/entity/Q74410874>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"IPEHJNRNYPOFII-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q72509102>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IPEHJNRNYPOFII-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q72509102>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"IPVNWFZBGGPURL-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105117524>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"IPVNWFZBGGPURL-ZVXCOOMCSA-N"	<http://www.wikidata.org/entity/Q83043712>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"IQKFJIADNDSMNL-IUODEOHRSA-N"	<http://www.wikidata.org/entity/Q105117912>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IQPNAANSBPBGFQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q415011>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IQPNAANSBPBGFQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q415011>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IQPNAANSBPBGFQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q415011>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"IQTGAKWQIFFPQX-INIZCTEOSA-N"	<http://www.wikidata.org/entity/Q105118561>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"IQTGAKWQIFFPQX-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27135300>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"IQWASIDCNRIYPA-CAVPWBGLSA-N"	<http://www.wikidata.org/entity/Q105118638>	<http://www.wikidata.org/entity/Q15432960>	"Erythrophleum lasianthum"^^<http://www.w3.org/2001/XMLSchema#string>
"IQWASIDCNRIYPA-KMHFHPTKSA-N"	<http://www.wikidata.org/entity/Q105118639>	<http://www.wikidata.org/entity/Q15432960>	"Erythrophleum lasianthum"^^<http://www.w3.org/2001/XMLSchema#string>
"IRHTZOCLLONTOC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q4545790>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IRRXAUMIYZICTI-GXUNQHPWSA-N"	<http://www.wikidata.org/entity/Q105119071>	<http://www.wikidata.org/entity/Q15388741>	"Ceriops decandra"^^<http://www.w3.org/2001/XMLSchema#string>
"IRZVHDLBAYNPCT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q3516969>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"ISDOCUIPMQVNLK-AGCMVEMMSA-N"	<http://www.wikidata.org/entity/Q105119442>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"ISDOCUIPMQVNLK-DNBFDNMXSA-N"	<http://www.wikidata.org/entity/Q105119443>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"ISDOCUIPMQVNLK-XIHNPPHFSA-N"	<http://www.wikidata.org/entity/Q105119447>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"ISHVJVXYPLFKAL-AZUAARDMSA-N"	<http://www.wikidata.org/entity/Q27138906>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"ISPGZIUKMNZQID-YJKRHCIASA-N"	<http://www.wikidata.org/entity/Q105119690>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"ISYNGIHUXCEJCI-ZKOMGTKCSA-N"	<http://www.wikidata.org/entity/Q105119907>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"ITDYPNOEEHONAH-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104169101>	<http://www.wikidata.org/entity/Q5110439>	"Pterogyne nitens"^^<http://www.w3.org/2001/XMLSchema#string>
"ITOTUSMHIQFNHJ-INIZCTEOSA-N"	<http://www.wikidata.org/entity/Q83096939>	<http://www.wikidata.org/entity/Q15471793>	"Lonchocarpus costaricensis"^^<http://www.w3.org/2001/XMLSchema#string>
"ITRSBVNKBJUKEK-NLWMSMBSSA-N"	<http://www.wikidata.org/entity/Q105120253>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"ITYNGVSTWVVPIC-LRUBOHGLSA-N"	<http://www.wikidata.org/entity/Q67879598>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"ITYNGVSTWVVPIC-NSIINPIOSA-N"	<http://www.wikidata.org/entity/Q104249395>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"ITYNGVSTWVVPIC-NSIINPIOSA-N"	<http://www.wikidata.org/entity/Q104249395>	<http://www.wikidata.org/entity/Q18076816>	"Leplaea cedrata"^^<http://www.w3.org/2001/XMLSchema#string>
"ITYNGVSTWVVPIC-XBIUQDLISA-N"	<http://www.wikidata.org/entity/Q103795149>	<http://www.wikidata.org/entity/Q15612952>	"Cryptocarya agathophylla"^^<http://www.w3.org/2001/XMLSchema#string>
"ITYNGVSTWVVPIC-XBIUQDLISA-N"	<http://www.wikidata.org/entity/Q103795149>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"ITYNGVSTWVVPIC-XBIUQDLISA-N"	<http://www.wikidata.org/entity/Q103795149>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
"ITYNGVSTWVVPIC-XVIXHAIJSA-N"	<http://www.wikidata.org/entity/Q76416625>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"IUPNQIBOKXONOJ-OXXKWLEUSA-N"	<http://www.wikidata.org/entity/Q105120752>	<http://www.wikidata.org/entity/Q2065540>	"Taxus brevifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IUPNQIBOKXONOJ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105120755>	<http://www.wikidata.org/entity/Q2065540>	"Taxus brevifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IVHKKBDDNUGYCJ-CUAXRVMXSA-N"	<http://www.wikidata.org/entity/Q105121049>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"IVRQZYXJBVMHCW-OTCFHACESA-N"	<http://www.wikidata.org/entity/Q76084642>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"IWJGCOAIVKYBPU-WZONZLPQSA-N"	<http://www.wikidata.org/entity/Q105121678>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
"IYDAPILQPCDHTO-HHUCQEJWSA-N"	<http://www.wikidata.org/entity/Q74411901>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IYDAPILQPCDHTO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105122676>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IYINBIPRHKIWSU-NOWHJNBBSA-N"	<http://www.wikidata.org/entity/Q105122767>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IYMHVUYNBVWXKH-HUMDKZJCSA-N"	<http://www.wikidata.org/entity/Q105122820>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IYMHVUYNBVWXKH-MMQHQYPESA-N"	<http://www.wikidata.org/entity/Q27291724>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IYMKNYVCXUEFJE-SNAWJCMRSA-N"	<http://www.wikidata.org/entity/Q27270690>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IYMKNYVCXUEFJE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q81990973>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IYRMWMYZSQPJKC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q393336>	<http://www.wikidata.org/entity/Q15472685>	"Lathyrus amphicarpos"^^<http://www.w3.org/2001/XMLSchema#string>
"IYRMWMYZSQPJKC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q393336>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"IYRMWMYZSQPJKC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q393336>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"IYRMWMYZSQPJKC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q393336>	<http://www.wikidata.org/entity/Q5110439>	"Pterogyne nitens"^^<http://www.w3.org/2001/XMLSchema#string>
"IYWMXLVTJMHOKZ-XCKGQVDLSA-N"	<http://www.wikidata.org/entity/Q105123015>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"IZXYHAXVIZHGJV-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105123586>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JBFOLLJCGUCDQP-ZFORQUDYSA-N"	<http://www.wikidata.org/entity/Q72443569>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"JCERASNGKVALPA-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105124767>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JCGHAEBIBSEQAD-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82996103>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"JCGHAEBIBSEQAD-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82996103>	<http://www.wikidata.org/entity/Q2998198>	"Corymbia calophylla"^^<http://www.w3.org/2001/XMLSchema#string>
"JCGHAEBIBSEQAD-UUUCSUBKSA-N"	<http://www.wikidata.org/entity/Q7697608>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
"JCGYLYGMIXXHOU-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27135853>	<http://www.wikidata.org/entity/Q83170>	"Dalbergia melanoxylon"^^<http://www.w3.org/2001/XMLSchema#string>
"JDKIKEYFSJUYJZ-OUJQXAOTSA-N"	<http://www.wikidata.org/entity/Q27156397>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"JDQDQIHZLJEZRM-NSHDSACASA-N"	<http://www.wikidata.org/entity/Q105125663>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"JEOZUAHPKAVXSF-VYJAJWGXSA-N"	<http://www.wikidata.org/entity/Q67880078>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JFQBNOIJWROZGE-JGMVEWNTSA-N"	<http://www.wikidata.org/entity/Q105126827>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"JFSHUTJDVKUMTJ-QHPUVITPSA-N"	<http://www.wikidata.org/entity/Q27108621>	<http://www.wikidata.org/entity/Q1137143>	"Tsuga canadensis"^^<http://www.w3.org/2001/XMLSchema#string>
"JFSHUTJDVKUMTJ-QHPUVITPSA-N"	<http://www.wikidata.org/entity/Q27108621>	<http://www.wikidata.org/entity/Q12700996>	"Intsia bijuga"^^<http://www.w3.org/2001/XMLSchema#string>
"JFSHUTJDVKUMTJ-QHPUVITPSA-N"	<http://www.wikidata.org/entity/Q27108621>	<http://www.wikidata.org/entity/Q15388741>	"Ceriops decandra"^^<http://www.w3.org/2001/XMLSchema#string>
"JFSHUTJDVKUMTJ-QHPUVITPSA-N"	<http://www.wikidata.org/entity/Q27108621>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"JGXFMIJHKASCIZ-LDBVRRDLSA-N"	<http://www.wikidata.org/entity/Q63409041>	<http://www.wikidata.org/entity/Q163684>	"Phoenix rupicola"^^<http://www.w3.org/2001/XMLSchema#string>
"JGZVNQDYYGVIBP-DCIJUUGPSA-N"	<http://www.wikidata.org/entity/Q104400105>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"JGZVNQDYYGVIBP-RUOWOPRNSA-N"	<http://www.wikidata.org/entity/Q105127803>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"JJFSSTSAIZSCOF-HSAPRAMBSA-N"	<http://www.wikidata.org/entity/Q105129636>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JJTOVDGWVPPWNZ-XTFJBBBGSA-N"	<http://www.wikidata.org/entity/Q105129913>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"JKBKXKTXDKYEOR-VYJAJWGXSA-N"	<http://www.wikidata.org/entity/Q105130116>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JKPVSFQJGXEMSU-CHEGSHICSA-N"	<http://www.wikidata.org/entity/Q27106086>	<http://www.wikidata.org/entity/Q15432960>	"Erythrophleum lasianthum"^^<http://www.w3.org/2001/XMLSchema#string>
"JKPVSFQJGXEMSU-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105130420>	<http://www.wikidata.org/entity/Q15432960>	"Erythrophleum lasianthum"^^<http://www.w3.org/2001/XMLSchema#string>
"JKVRJETZFMJWAK-RMQITCFISA-N"	<http://www.wikidata.org/entity/Q105130551>	<http://www.wikidata.org/entity/Q5834163>	"Entandrophragma angolense"^^<http://www.w3.org/2001/XMLSchema#string>
"JKYTVZRWAMCNJC-RXTZEMFQSA-N"	<http://www.wikidata.org/entity/Q105130580>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"JLHZOLWNLOEMKU-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105130725>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JNUNRBYCGBPDEZ-RISCZKNCSA-N"	<http://www.wikidata.org/entity/Q105132135>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JOTPYRMNAYGVBN-NBUGORRBSA-N"	<http://www.wikidata.org/entity/Q104392367>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
